Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-27 09:30:00-05:00,48990.0,49124.0,48983.0,49081.0,3479,0.0,0.0
2026-02-27 09:31:00-05:00,49086.0,49091.0,48970.0,49008.0,1792,0.0,0.0
2026-02-27 09:32:00-05:00,49008.0,49073.0,49008.0,49032.0,794,0.0,0.0
2026-02-27 09:33:00-05:00,49029.0,49039.0,48996.0,49028.0,740,0.0,0.0
2026-02-27 09:34:00-05:00,49027.0,49027.0,48978.0,49005.0,580,0.0,0.0
2026-02-27 09:35:00-05:00,49007.0,49014.0,48950.0,48957.0,741,0.0,0.0
2026-02-27 09:36:00-05:00,48959.0,48959.0,48877.0,48879.0,1222,0.0,0.0
2026-02-27 09:37:00-05:00,48881.0,48921.0,48870.0,48881.0,855,0.0,0.0
2026-02-27 09:38:00-05:00,48883.0,48911.0,48872.0,48907.0,396,0.0,0.0
2026-02-27 09:39:00-05:00,48908.0,48951.0,48880.0,48934.0,619,0.0,0.0
2026-02-27 09:40:00-05:00,48937.0,48939.0,48855.0,48855.0,521,0.0,0.0
2026-02-27 09:41:00-05:00,48854.0,48876.0,48841.0,48854.0,399,0.0,0.0
2026-02-27 09:42:00-05:00,48849.0,48849.0,48806.0,48813.0,650,0.0,0.0
2026-02-27 09:43:00-05:00,48815.0,48836.0,48788.0,48790.0,435,0.0,0.0
2026-02-27 09:44:00-05:00,48792.0,48839.0,48777.0,48806.0,650,0.0,0.0
2026-02-27 09:45:00-05:00,48808.0,48809.0,48788.0,48800.0,467,0.0,0.0
2026-02-27 09:46:00-05:00,48798.0,48852.0,48796.0,48829.0,765,0.0,0.0
2026-02-27 09:47:00-05:00,48833.0,48833.0,48745.0,48751.0,938,0.0,0.0
2026-02-27 09:48:00-05:00,48750.0,48783.0,48732.0,48777.0,889,0.0,0.0
2026-02-27 09:49:00-05:00,48780.0,48807.0,48762.0,48785.0,594,0.0,0.0
2026-02-27 09:50:00-05:00,48782.0,48797.0,48721.0,48747.0,879,0.0,0.0
2026-02-27 09:51:00-05:00,48749.0,48769.0,48726.0,48738.0,445,0.0,0.0
2026-02-27 09:52:00-05:00,48740.0,48745.0,48714.0,48723.0,402,0.0,0.0
2026-02-27 09:53:00-05:00,48725.0,48755.0,48714.0,48748.0,309,0.0,0.0
2026-02-27 09:54:00-05:00,48749.0,48761.0,48713.0,48742.0,291,0.0,0.0
2026-02-27 09:55:00-05:00,48739.0,48773.0,48731.0,48756.0,451,0.0,0.0
2026-02-27 09:56:00-05:00,48758.0,48774.0,48729.0,48737.0,305,0.0,0.0
2026-02-27 09:57:00-05:00,48738.0,48761.0,48724.0,48724.0,407,0.0,0.0
2026-02-27 09:58:00-05:00,48725.0,48738.0,48710.0,48720.0,442,0.0,0.0
2026-02-27 09:59:00-05:00,48717.0,48728.0,48711.0,48720.0,286,0.0,0.0
2026-02-27 10:00:00-05:00,48716.0,48733.0,48699.0,48718.0,557,0.0,0.0
