Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-18 09:30:00-05:00,49712.0,49717.0,49510.0,49517.0,3457,0.0,0.0
2026-02-18 09:31:00-05:00,49518.0,49695.0,49489.0,49678.0,2364,0.0,0.0
2026-02-18 09:32:00-05:00,49676.0,49731.0,49636.0,49657.0,1345,0.0,0.0
2026-02-18 09:33:00-05:00,49658.0,49707.0,49639.0,49691.0,686,0.0,0.0
2026-02-18 09:34:00-05:00,49689.0,49720.0,49666.0,49675.0,434,0.0,0.0
2026-02-18 09:35:00-05:00,49680.0,49720.0,49646.0,49686.0,736,0.0,0.0
2026-02-18 09:36:00-05:00,49687.0,49706.0,49669.0,49688.0,375,0.0,0.0
2026-02-18 09:37:00-05:00,49690.0,49705.0,49650.0,49679.0,304,0.0,0.0
2026-02-18 09:38:00-05:00,49678.0,49716.0,49666.0,49706.0,398,0.0,0.0
2026-02-18 09:39:00-05:00,49710.0,49737.0,49694.0,49726.0,376,0.0,0.0
2026-02-18 09:40:00-05:00,49726.0,49764.0,49713.0,49756.0,571,0.0,0.0
2026-02-18 09:41:00-05:00,49756.0,49823.0,49756.0,49821.0,652,0.0,0.0
2026-02-18 09:42:00-05:00,49821.0,49835.0,49808.0,49822.0,488,0.0,0.0
2026-02-18 09:43:00-05:00,49819.0,49855.0,49801.0,49854.0,478,0.0,0.0
2026-02-18 09:44:00-05:00,49852.0,49872.0,49826.0,49833.0,672,0.0,0.0
2026-02-18 09:45:00-05:00,49835.0,49855.0,49804.0,49847.0,459,0.0,0.0
2026-02-18 09:46:00-05:00,49846.0,49848.0,49783.0,49792.0,381,0.0,0.0
2026-02-18 09:47:00-05:00,49794.0,49794.0,49731.0,49748.0,499,0.0,0.0
2026-02-18 09:48:00-05:00,49747.0,49752.0,49695.0,49711.0,557,0.0,0.0
2026-02-18 09:49:00-05:00,49711.0,49727.0,49684.0,49701.0,317,0.0,0.0
2026-02-18 09:50:00-05:00,49706.0,49722.0,49673.0,49676.0,334,0.0,0.0
2026-02-18 09:51:00-05:00,49676.0,49713.0,49673.0,49698.0,263,0.0,0.0
2026-02-18 09:52:00-05:00,49698.0,49761.0,49692.0,49755.0,343,0.0,0.0
2026-02-18 09:53:00-05:00,49758.0,49769.0,49739.0,49762.0,237,0.0,0.0
2026-02-18 09:54:00-05:00,49764.0,49819.0,49754.0,49811.0,453,0.0,0.0
2026-02-18 09:55:00-05:00,49814.0,49837.0,49799.0,49826.0,378,0.0,0.0
2026-02-18 09:56:00-05:00,49827.0,49841.0,49816.0,49825.0,224,0.0,0.0
2026-02-18 09:57:00-05:00,49825.0,49840.0,49804.0,49835.0,232,0.0,0.0
2026-02-18 09:58:00-05:00,49838.0,49853.0,49821.0,49827.0,453,0.0,0.0
2026-02-18 09:59:00-05:00,49824.0,49834.0,49804.0,49818.0,304,0.0,0.0
2026-02-18 10:00:00-05:00,49819.0,49852.0,49813.0,49844.0,311,0.0,0.0
