Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-26 09:30:00-05:00,49345.0,49381.0,49303.0,49357.0,2161,0.0,0.0
2026-01-26 09:31:00-05:00,49357.0,49456.0,49357.0,49429.0,1774,0.0,0.0
2026-01-26 09:32:00-05:00,49428.0,49428.0,49344.0,49359.0,1054,0.0,0.0
2026-01-26 09:33:00-05:00,49358.0,49424.0,49355.0,49397.0,647,0.0,0.0
2026-01-26 09:34:00-05:00,49397.0,49402.0,49374.0,49392.0,568,0.0,0.0
2026-01-26 09:35:00-05:00,49392.0,49445.0,49391.0,49443.0,602,0.0,0.0
2026-01-26 09:36:00-05:00,49442.0,49455.0,49413.0,49444.0,700,0.0,0.0
2026-01-26 09:37:00-05:00,49442.0,49480.0,49441.0,49480.0,533,0.0,0.0
2026-01-26 09:38:00-05:00,49479.0,49483.0,49452.0,49466.0,585,0.0,0.0
2026-01-26 09:39:00-05:00,49465.0,49466.0,49425.0,49428.0,440,0.0,0.0
2026-01-26 09:40:00-05:00,49429.0,49464.0,49425.0,49436.0,418,0.0,0.0
2026-01-26 09:41:00-05:00,49436.0,49446.0,49425.0,49431.0,469,0.0,0.0
2026-01-26 09:42:00-05:00,49431.0,49436.0,49399.0,49430.0,595,0.0,0.0
2026-01-26 09:43:00-05:00,49428.0,49450.0,49427.0,49441.0,348,0.0,0.0
2026-01-26 09:44:00-05:00,49438.0,49455.0,49432.0,49442.0,275,0.0,0.0
2026-01-26 09:45:00-05:00,49443.0,49450.0,49420.0,49444.0,394,0.0,0.0
2026-01-26 09:46:00-05:00,49443.0,49476.0,49443.0,49467.0,448,0.0,0.0
2026-01-26 09:47:00-05:00,49467.0,49467.0,49431.0,49444.0,323,0.0,0.0
2026-01-26 09:48:00-05:00,49447.0,49472.0,49447.0,49463.0,289,0.0,0.0
2026-01-26 09:49:00-05:00,49464.0,49477.0,49448.0,49452.0,359,0.0,0.0
2026-01-26 09:50:00-05:00,49454.0,49460.0,49440.0,49453.0,395,0.0,0.0
2026-01-26 09:51:00-05:00,49452.0,49462.0,49437.0,49462.0,230,0.0,0.0
2026-01-26 09:52:00-05:00,49464.0,49466.0,49453.0,49466.0,158,0.0,0.0
2026-01-26 09:53:00-05:00,49465.0,49467.0,49435.0,49447.0,288,0.0,0.0
2026-01-26 09:54:00-05:00,49447.0,49466.0,49443.0,49444.0,209,0.0,0.0
2026-01-26 09:55:00-05:00,49446.0,49447.0,49411.0,49416.0,321,0.0,0.0
2026-01-26 09:56:00-05:00,49415.0,49436.0,49413.0,49423.0,237,0.0,0.0
2026-01-26 09:57:00-05:00,49419.0,49430.0,49416.0,49423.0,162,0.0,0.0
2026-01-26 09:58:00-05:00,49421.0,49423.0,49397.0,49408.0,214,0.0,0.0
2026-01-26 09:59:00-05:00,49405.0,49410.0,49398.0,49401.0,218,0.0,0.0
2026-01-26 10:00:00-05:00,49401.0,49409.0,49388.0,49399.0,395,0.0,0.0
