Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-30 09:30:00-05:00,49034.0,49095.0,49008.0,49072.0,3019,0.0,0.0
2026-01-30 09:31:00-05:00,49071.0,49091.0,49035.0,49067.0,1693,0.0,0.0
2026-01-30 09:32:00-05:00,49064.0,49127.0,49041.0,49125.0,1396,0.0,0.0
2026-01-30 09:33:00-05:00,49126.0,49169.0,49121.0,49150.0,1177,0.0,0.0
2026-01-30 09:34:00-05:00,49153.0,49169.0,49120.0,49128.0,924,0.0,0.0
2026-01-30 09:35:00-05:00,49126.0,49139.0,49076.0,49139.0,1061,0.0,0.0
2026-01-30 09:36:00-05:00,49135.0,49164.0,49104.0,49104.0,618,0.0,0.0
2026-01-30 09:37:00-05:00,49103.0,49121.0,49074.0,49107.0,609,0.0,0.0
2026-01-30 09:38:00-05:00,49107.0,49118.0,49082.0,49104.0,473,0.0,0.0
2026-01-30 09:39:00-05:00,49102.0,49112.0,49066.0,49087.0,487,0.0,0.0
2026-01-30 09:40:00-05:00,49085.0,49088.0,49054.0,49058.0,528,0.0,0.0
2026-01-30 09:41:00-05:00,49058.0,49079.0,49036.0,49064.0,360,0.0,0.0
2026-01-30 09:42:00-05:00,49060.0,49092.0,49043.0,49060.0,446,0.0,0.0
2026-01-30 09:43:00-05:00,49059.0,49062.0,49031.0,49050.0,320,0.0,0.0
2026-01-30 09:44:00-05:00,49050.0,49074.0,49037.0,49053.0,310,0.0,0.0
2026-01-30 09:45:00-05:00,49053.0,49068.0,49011.0,49014.0,408,0.0,0.0
2026-01-30 09:46:00-05:00,49013.0,49018.0,48985.0,49004.0,567,0.0,0.0
2026-01-30 09:47:00-05:00,49003.0,49053.0,48988.0,49042.0,462,0.0,0.0
2026-01-30 09:48:00-05:00,49040.0,49049.0,49015.0,49018.0,442,0.0,0.0
2026-01-30 09:49:00-05:00,49021.0,49051.0,48998.0,49000.0,545,0.0,0.0
2026-01-30 09:50:00-05:00,49002.0,49053.0,48988.0,49029.0,529,0.0,0.0
2026-01-30 09:51:00-05:00,49029.0,49065.0,49027.0,49063.0,419,0.0,0.0
2026-01-30 09:52:00-05:00,49061.0,49072.0,49009.0,49011.0,316,0.0,0.0
2026-01-30 09:53:00-05:00,49011.0,49023.0,48981.0,49000.0,359,0.0,0.0
2026-01-30 09:54:00-05:00,49003.0,49003.0,48965.0,48983.0,335,0.0,0.0
2026-01-30 09:55:00-05:00,48980.0,49019.0,48975.0,49003.0,534,0.0,0.0
2026-01-30 09:56:00-05:00,49003.0,49023.0,48986.0,49010.0,347,0.0,0.0
2026-01-30 09:57:00-05:00,49008.0,49022.0,48996.0,49009.0,292,0.0,0.0
2026-01-30 09:58:00-05:00,49008.0,49012.0,48967.0,48975.0,298,0.0,0.0
2026-01-30 09:59:00-05:00,48973.0,48987.0,48948.0,48987.0,636,0.0,0.0
2026-01-30 10:00:00-05:00,48984.0,49014.0,48977.0,48997.0,798,0.0,0.0
