Price,Close,High,Low,Open,Volume,Date
2026-01-15 09:30:00+00:00,49393.0,49397.0,49388.0,49388.0,51,2026-01-16
2026-01-15 09:31:00+00:00,49395.0,49395.0,49391.0,49393.0,22,2026-01-16
2026-01-15 09:32:00+00:00,49394.0,49399.0,49393.0,49396.0,50,2026-01-16
2026-01-15 09:33:00+00:00,49399.0,49402.0,49395.0,49396.0,71,2026-01-16
2026-01-15 09:34:00+00:00,49400.0,49409.0,49397.0,49401.0,57,2026-01-16
2026-01-15 09:35:00+00:00,49404.0,49404.0,49399.0,49400.0,33,2026-01-16
2026-01-15 09:36:00+00:00,49405.0,49405.0,49397.0,49404.0,66,2026-01-16
2026-01-15 09:37:00+00:00,49405.0,49410.0,49404.0,49406.0,62,2026-01-16
2026-01-15 09:38:00+00:00,49412.0,49413.0,49405.0,49405.0,42,2026-01-16
2026-01-15 09:39:00+00:00,49416.0,49418.0,49414.0,49414.0,37,2026-01-16
2026-01-15 09:40:00+00:00,49412.0,49415.0,49411.0,49414.0,31,2026-01-16
2026-01-15 09:41:00+00:00,49409.0,49415.0,49407.0,49412.0,20,2026-01-16
2026-01-15 09:42:00+00:00,49410.0,49413.0,49408.0,49409.0,16,2026-01-16
2026-01-15 09:43:00+00:00,49413.0,49415.0,49409.0,49411.0,33,2026-01-16
2026-01-15 09:44:00+00:00,49412.0,49413.0,49411.0,49413.0,12,2026-01-16
2026-01-15 09:45:00+00:00,49411.0,49414.0,49409.0,49412.0,18,2026-01-16
2026-01-15 09:46:00+00:00,49410.0,49411.0,49409.0,49410.0,11,2026-01-16
2026-01-15 09:47:00+00:00,49409.0,49413.0,49409.0,49410.0,23,2026-01-16
2026-01-15 09:48:00+00:00,49410.0,49412.0,49408.0,49410.0,23,2026-01-16
2026-01-15 09:49:00+00:00,49412.0,49412.0,49410.0,49410.0,9,2026-01-16
2026-01-15 09:50:00+00:00,49415.0,49417.0,49413.0,49413.0,33,2026-01-16
2026-01-15 09:51:00+00:00,49422.0,49422.0,49413.0,49415.0,62,2026-01-16
2026-01-15 09:52:00+00:00,49406.0,49419.0,49405.0,49419.0,52,2026-01-16
2026-01-15 09:53:00+00:00,49408.0,49409.0,49407.0,49407.0,16,2026-01-16
2026-01-15 09:54:00+00:00,49411.0,49411.0,49407.0,49408.0,15,2026-01-16
2026-01-15 09:55:00+00:00,49409.0,49410.0,49406.0,49410.0,31,2026-01-16
2026-01-15 09:56:00+00:00,49403.0,49409.0,49401.0,49409.0,28,2026-01-16
2026-01-15 09:57:00+00:00,49397.0,49398.0,49393.0,49398.0,26,2026-01-16
2026-01-15 09:58:00+00:00,49397.0,49399.0,49396.0,49396.0,18,2026-01-16
2026-01-15 09:59:00+00:00,49400.0,49402.0,49399.0,49399.0,18,2026-01-16
2026-01-15 10:00:00+00:00,49403.0,49404.0,49399.0,49399.0,19,2026-01-16
