Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-25 09:30:00-05:00,49416.0,49482.0,49381.0,49464.0,2530,0.0,0.0
2026-02-25 09:31:00-05:00,49460.0,49472.0,49327.0,49344.0,2946,0.0,0.0
2026-02-25 09:32:00-05:00,49346.0,49409.0,49339.0,49372.0,2215,0.0,0.0
2026-02-25 09:33:00-05:00,49370.0,49380.0,49350.0,49370.0,736,0.0,0.0
2026-02-25 09:34:00-05:00,49369.0,49391.0,49359.0,49383.0,561,0.0,0.0
2026-02-25 09:35:00-05:00,49380.0,49419.0,49352.0,49395.0,716,0.0,0.0
2026-02-25 09:36:00-05:00,49394.0,49401.0,49368.0,49394.0,468,0.0,0.0
2026-02-25 09:37:00-05:00,49395.0,49441.0,49392.0,49410.0,639,0.0,0.0
2026-02-25 09:38:00-05:00,49410.0,49435.0,49404.0,49408.0,392,0.0,0.0
2026-02-25 09:39:00-05:00,49408.0,49431.0,49401.0,49412.0,310,0.0,0.0
2026-02-25 09:40:00-05:00,49413.0,49457.0,49394.0,49450.0,523,0.0,0.0
2026-02-25 09:41:00-05:00,49447.0,49447.0,49396.0,49408.0,350,0.0,0.0
2026-02-25 09:42:00-05:00,49406.0,49415.0,49367.0,49371.0,492,0.0,0.0
2026-02-25 09:43:00-05:00,49372.0,49393.0,49359.0,49380.0,401,0.0,0.0
2026-02-25 09:44:00-05:00,49378.0,49393.0,49367.0,49381.0,356,0.0,0.0
2026-02-25 09:45:00-05:00,49377.0,49417.0,49377.0,49413.0,471,0.0,0.0
2026-02-25 09:46:00-05:00,49412.0,49436.0,49387.0,49426.0,415,0.0,0.0
2026-02-25 09:47:00-05:00,49427.0,49456.0,49423.0,49443.0,433,0.0,0.0
2026-02-25 09:48:00-05:00,49438.0,49438.0,49415.0,49425.0,338,0.0,0.0
2026-02-25 09:49:00-05:00,49425.0,49432.0,49407.0,49415.0,293,0.0,0.0
2026-02-25 09:50:00-05:00,49414.0,49423.0,49393.0,49409.0,292,0.0,0.0
2026-02-25 09:51:00-05:00,49412.0,49440.0,49407.0,49434.0,323,0.0,0.0
2026-02-25 09:52:00-05:00,49433.0,49434.0,49401.0,49401.0,235,0.0,0.0
2026-02-25 09:53:00-05:00,49401.0,49406.0,49387.0,49392.0,194,0.0,0.0
2026-02-25 09:54:00-05:00,49393.0,49414.0,49389.0,49398.0,246,0.0,0.0
2026-02-25 09:55:00-05:00,49397.0,49404.0,49348.0,49351.0,563,0.0,0.0
2026-02-25 09:56:00-05:00,49352.0,49362.0,49328.0,49356.0,504,0.0,0.0
2026-02-25 09:57:00-05:00,49356.0,49358.0,49333.0,49339.0,319,0.0,0.0
2026-02-25 09:58:00-05:00,49341.0,49346.0,49319.0,49331.0,246,0.0,0.0
2026-02-25 09:59:00-05:00,49332.0,49342.0,49316.0,49331.0,234,0.0,0.0
2026-02-25 10:00:00-05:00,49332.0,49343.0,49319.0,49335.0,315,0.0,0.0
