Price,Close,High,Low,Open,Volume,Date
2026-01-23 09:30:00+00:00,49508.0,49509.0,49505.0,49507.0,28,2026-01-23
2026-01-23 09:31:00+00:00,49496.0,49503.0,49495.0,49503.0,20,2026-01-23
2026-01-23 09:32:00+00:00,49503.0,49505.0,49496.0,49496.0,26,2026-01-23
2026-01-23 09:33:00+00:00,49503.0,49504.0,49499.0,49504.0,11,2026-01-23
2026-01-23 09:34:00+00:00,49503.0,49508.0,49499.0,49504.0,31,2026-01-23
2026-01-23 09:35:00+00:00,49496.0,49499.0,49495.0,49499.0,15,2026-01-23
2026-01-23 09:36:00+00:00,49487.0,49495.0,49476.0,49494.0,77,2026-01-23
2026-01-23 09:37:00+00:00,49486.0,49490.0,49485.0,49487.0,15,2026-01-23
2026-01-23 09:38:00+00:00,49484.0,49493.0,49484.0,49486.0,38,2026-01-23
2026-01-23 09:39:00+00:00,49478.0,49485.0,49477.0,49485.0,34,2026-01-23
2026-01-23 09:40:00+00:00,49469.0,49477.0,49467.0,49477.0,82,2026-01-23
2026-01-23 09:41:00+00:00,49476.0,49477.0,49466.0,49470.0,40,2026-01-23
2026-01-23 09:42:00+00:00,49460.0,49478.0,49460.0,49477.0,32,2026-01-23
2026-01-23 09:43:00+00:00,49444.0,49464.0,49440.0,49460.0,128,2026-01-23
2026-01-23 09:44:00+00:00,49447.0,49448.0,49442.0,49446.0,44,2026-01-23
2026-01-23 09:45:00+00:00,49443.0,49450.0,49443.0,49447.0,28,2026-01-23
2026-01-23 09:46:00+00:00,49439.0,49442.0,49433.0,49442.0,56,2026-01-23
2026-01-23 09:47:00+00:00,49452.0,49454.0,49439.0,49439.0,48,2026-01-23
2026-01-23 09:48:00+00:00,49449.0,49451.0,49444.0,49451.0,22,2026-01-23
2026-01-23 09:49:00+00:00,49447.0,49449.0,49446.0,49449.0,14,2026-01-23
2026-01-23 09:50:00+00:00,49442.0,49455.0,49438.0,49446.0,91,2026-01-23
2026-01-23 09:51:00+00:00,49453.0,49456.0,49434.0,49441.0,49,2026-01-23
2026-01-23 09:52:00+00:00,49448.0,49456.0,49448.0,49456.0,16,2026-01-23
2026-01-23 09:53:00+00:00,49447.0,49453.0,49447.0,49448.0,18,2026-01-23
2026-01-23 09:54:00+00:00,49449.0,49449.0,49443.0,49448.0,9,2026-01-23
2026-01-23 09:55:00+00:00,49461.0,49465.0,49449.0,49449.0,48,2026-01-23
2026-01-23 09:56:00+00:00,49464.0,49467.0,49462.0,49462.0,26,2026-01-23
2026-01-23 09:57:00+00:00,49454.0,49464.0,49450.0,49464.0,103,2026-01-23
2026-01-23 09:58:00+00:00,49457.0,49462.0,49456.0,49456.0,33,2026-01-23
2026-01-23 09:59:00+00:00,49458.0,49460.0,49454.0,49456.0,10,2026-01-23
2026-01-23 10:00:00+00:00,49455.0,49456.0,49446.0,49456.0,21,2026-01-23
